#Thorlabs FTS
[SpectrumHeader]
#Date;20251128
#Time;12382793
#GMTTime;17382793
#Instrument;0
#InstrModel;CCS100
#Series;0
#InterferometerSerial;M00454521
#Type;emission
#ChannelIndex;0
#XAxisUnit;nm_vac
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;10.000000
#TriggerMode;0
#AirMeasureOpt;0
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#WnrMin;13459.357422
#WnrMax;31084.279297
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#InstrStatus;0
#RefLaserLocked;0
#ChannelIndex;0
#AttenuationFilter;0
#Stitched;0
#ExcitationWavelength_nm;0
#SoftwareVersion;3.360000
#FirmwareVersion;
#Motor_FirmwareVersion;
#ReconstructionAlgorithms_SoftwareVersion;
#Sensor_FirmwareVersion;
#InstrSeriesIdentifier;MUN_CCS_SERIES
#RefGainIndex;0
#RefSignalInPerecent;0.0
#BBRefGainIndex;0
#BBRefSignalInPerecent;0.0
#AutogainStatus;0
#Name;
#Comment;""
#ExtComment;""
#Source;
[Data]
3.217060242e+02;9.901880985e-04
3.218137207e+02;8.701653569e-04
3.219214172e+02;1.670317375e-03
3.220291138e+02;-1.100209047e-04
3.221368103e+02;6.701273378e-04
3.222445374e+02;-5.100968992e-04
3.223522644e+02;-5.000950114e-05
3.224600220e+02;7.701463182e-04
3.225677490e+02;-5.100968992e-04
3.226755066e+02;-1.030195737e-03
3.227832642e+02;3.700703091e-04
3.228910217e+02;4.300817091e-04
3.229988098e+02;1.550294575e-03
3.231065979e+02;8.301577182e-04
3.232143555e+02;4.500855284e-04
3.233221436e+02;3.300626995e-04
3.234299316e+02;1.770336414e-03
3.235377502e+02;-9.001709986e-05
3.236455688e+02;1.900361094e-04
3.237533875e+02;-6.101159379e-04
3.238612061e+02;1.700323046e-04
3.239690552e+02;3.900741285e-04
3.240769043e+02;4.300817091e-04
3.241847229e+02;-1.910362975e-03
3.242925720e+02;6.101159379e-04
3.244004211e+02;-1.070203376e-03
3.245083008e+02;-1.030195737e-03
3.246161804e+02;8.101539570e-04
3.247240601e+02;-6.301196991e-04
3.248319702e+02;-8.901691181e-04
3.249398499e+02;2.100399142e-04
3.250477600e+02;-8.501615375e-04
3.251556702e+02;-3.900741285e-04
3.252635803e+02;-2.100399142e-04
3.253714905e+02;2.900551190e-04
3.254794312e+02;7.101349183e-04
3.255873718e+02;2.300437045e-04
3.256953125e+02;2.900551190e-04
3.258032532e+02;4.500855284e-04
3.259112244e+02;-6.501235184e-04
3.260191956e+02;1.110210898e-03
3.261271667e+02;4.700893187e-04
3.262351379e+02;2.100399142e-04
3.263431091e+02;2.700512996e-04
3.264511108e+02;-9.001709986e-05
3.265591125e+02;3.900741285e-04
3.266671143e+02;7.501424989e-04
3.267751160e+02;5.000950114e-05
3.268831482e+02;-1.300247095e-04
3.269911804e+02;-5.301007186e-04
3.270992126e+02;2.170412336e-03
3.272072754e+02;1.090207137e-03
3.273153076e+02;-1.700323046e-04
3.274233398e+02;3.500665189e-04
3.275314026e+02;-9.301767568e-04
3.276394653e+02;9.501805180e-04
3.277475586e+02;1.000190059e-05
3.278556213e+02;-1.500284998e-04
3.279637146e+02;-7.701463182e-04
3.280718079e+02;-2.700512996e-04
3.281799316e+02;7.101349183e-04
3.282880249e+02;-1.590302214e-03
3.283961487e+02;2.030385658e-03
3.285042419e+02;-6.101159379e-04
3.286123962e+02;1.550294575e-03
3.287205200e+02;5.000950114e-05
3.288286743e+02;-9.001709986e-05
3.289368286e+02;-4.300817091e-04
3.290449829e+02;7.701463182e-04
3.291531372e+02;2.700512996e-04
3.292613220e+02;-9.501805180e-04
3.293695068e+02;-7.901501376e-04
3.294776917e+02;-2.100399142e-04
3.295858459e+02;-1.150218537e-03
3.296940613e+02;2.900551190e-04
3.298022461e+02;5.000950114e-05
3.299104614e+02;-2.100399142e-04
3.300187073e+02;4.300817091e-04
3.301269226e+02;-3.500665189e-04
3.302351685e+02;1.090207137e-03
3.303433838e+02;3.300626995e-04
3.304516602e+02;-1.100209047e-04
3.305599060e+02;1.550294575e-03
3.306681213e+02;4.500855284e-04
3.307763977e+02;1.030195737e-03
3.308846741e+02;3.700703091e-04
3.309929504e+02;1.100209047e-04
3.311012573e+02;-4.300817091e-04
3.312095337e+02;-5.701082991e-04
3.313178406e+02;2.900551190e-04
3.314261475e+02;2.730518812e-03
3.315344849e+02;7.901501376e-04
3.316427917e+02;-1.700323046e-04
3.317510986e+02;1.190226176e-03
3.318594360e+02;5.100968992e-04
3.319677734e+02;9.101729374e-04
3.320761108e+02;7.001330232e-05
3.321844788e+02;1.900361094e-04
3.322928467e+02;1.610305975e-03
3.324012146e+02;-6.301196991e-04
3.325095825e+02;4.100779188e-04
3.326179810e+02;-1.300247095e-04
3.327263489e+02;1.510286937e-03
3.328347168e+02;-2.300437045e-04
3.329431458e+02;1.510286937e-03
3.330515442e+02;-1.450275537e-03
3.331599731e+02;1.100209047e-04
3.332683716e+02;2.900551190e-04
3.333768311e+02;5.501045380e-04
3.334852600e+02;3.700703091e-04
3.335936890e+02;9.001709986e-05
3.337021484e+02;-1.070203376e-03
3.338106079e+02;-6.101159379e-04
3.339190674e+02;-2.100399142e-04
3.340275269e+02;-6.901310990e-04
3.341359863e+02;5.000950114e-05
3.342444763e+02;-7.701463182e-04
3.343529663e+02;-4.900931381e-04
3.344614563e+02;8.501615375e-04
3.345699768e+02;9.501805180e-04
3.346784973e+02;2.290435135e-03
3.347869873e+02;2.500475093e-04
3.348955383e+02;-3.500665189e-04
3.350040588e+02;1.500284998e-04
3.351126099e+02;7.001330232e-05
3.352210999e+02;1.270241337e-03
3.353296509e+02;8.501615375e-04
3.354382324e+02;5.701082991e-04
3.355467834e+02;-2.550484613e-03
3.356553650e+02;5.901121185e-04
3.357639465e+02;5.100968992e-04
3.358725281e+02;-8.101539570e-04
3.359811096e+02;9.101729374e-04
3.360897217e+02;-5.100968992e-04
3.361983337e+02;-9.001709986e-05
3.363069458e+02;-3.500665189e-04
3.364155273e+02;2.100399142e-04
3.365241394e+02;-3.100589092e-04
3.366327820e+02;5.000950114e-05
3.367414246e+02;3.500665189e-04
3.368500671e+02;7.501424989e-04
3.369587097e+02;-8.101539570e-04
3.370673828e+02;8.101539570e-04
3.371760254e+02;-1.290245098e-03
3.372846985e+02;-7.701463182e-04
3.373934021e+02;-1.250237576e-03
3.375020447e+02;-1.100209047e-04
3.376107483e+02;-3.100589092e-04
3.377194214e+02;-7.001330232e-05
3.378281250e+02;7.101349183e-04
3.379368591e+02;5.501045380e-04
3.380455627e+02;1.100209047e-04
3.381542969e+02;8.501615375e-04
3.382630310e+02;1.100209047e-04
3.383717651e+02;2.900551190e-04
3.384804993e+02;1.070203376e-03
3.385892639e+02;3.100589092e-04
3.386980286e+02;-1.430271775e-03
3.388067627e+02;-6.301196991e-04
3.389155273e+02;-1.170222298e-03
3.390242920e+02;1.900361094e-04
3.391330872e+02;-3.000570177e-05
3.392418823e+02;5.901121185e-04
3.393506775e+02;8.101539570e-04
3.394594727e+02;1.130214776e-03
3.395682983e+02;2.100399142e-04
3.396771240e+02;1.450275537e-03
3.397859497e+02;-1.230233698e-03
3.398947754e+02;1.100209047e-04
3.400035706e+02;-9.001709986e-05
3.401124268e+02;7.101349183e-04
3.402212830e+02;-1.590302214e-03
3.403301392e+02;-1.250237576e-03
3.404389954e+02;5.901121185e-04
3.405478821e+02;4.100779188e-04
3.406567383e+02;-8.301577182e-04
3.407656250e+02;6.701273378e-04
3.408745117e+02;6.301196991e-04
3.409834290e+02;-2.300437045e-04
3.410923157e+02;-9.701843373e-04
3.412012024e+02;-7.001330232e-05
3.413101196e+02;-1.130214776e-03
3.414190369e+02;5.301007186e-04
3.415279846e+02;1.190226176e-03
3.416369019e+02;-1.000190059e-05
3.417458496e+02;1.070203376e-03
3.418547974e+02;-3.700703091e-04
3.419637451e+02;-6.301196991e-04
3.420727234e+02;1.270241337e-03
3.421817017e+02;-1.700323046e-04
3.422906799e+02;9.101729374e-04
3.423996582e+02;-8.101539570e-04
3.425086060e+02;7.001330232e-05
3.426176147e+02;9.001709986e-05
3.427265930e+02;-1.530290698e-03
3.428356018e+02;-2.700512996e-04
3.429446411e+02;-1.000190059e-05
3.430536499e+02;3.500665189e-04
3.431626892e+02;-1.100209047e-04
3.432717285e+02;-9.701843373e-04
3.433807678e+02;7.701463182e-04
3.434898071e+02;8.901691181e-04
3.435988464e+02;1.050199498e-03
3.437078857e+02;-4.900931381e-04
3.438169556e+02;-3.100589092e-04
3.439260254e+02;3.300626995e-04
3.440351257e+02;8.101539570e-04
3.441441956e+02;8.901691181e-04
3.442532959e+02;-6.701273378e-04
3.443623962e+02;1.170222298e-03
3.444714966e+02;2.100399142e-04
3.445806274e+02;1.100209047e-04
3.446897278e+02;4.100779188e-04
3.447988586e+02;-3.700703091e-04
3.449079895e+02;5.100968992e-04
3.450170898e+02;-7.501424989e-04
3.451262512e+02;1.770336414e-03
3.452354126e+02;-7.501424989e-04
3.453445740e+02;-3.900741285e-04
3.454537354e+02;1.300247095e-04
3.455628967e+02;1.700323046e-04
3.456720886e+02;3.900741285e-04
3.457812500e+02;8.301577182e-04
3.458904419e+02;1.130214776e-03
3.459996643e+02;5.501045380e-04
3.461088562e+02;-1.170222298e-03
3.462180786e+02;9.701843373e-04
3.463272400e+02;-3.900741285e-04
3.464364624e+02;5.301007186e-04
3.465457153e+02;1.030195737e-03
3.466549377e+02;7.701463182e-04
3.467641907e+02;-1.290245098e-03
3.468734436e+02;3.900741285e-04
3.469826965e+02;-6.501235184e-04
3.470919495e+02;1.830347814e-03
3.472012329e+02;-6.101159379e-04
3.473104858e+02;1.100209047e-04
3.474197693e+02;-4.300817091e-04
3.475290527e+02;4.700893187e-04
3.476383667e+02;3.500665189e-04
3.477476196e+02;1.000190059e-05
3.478569336e+02;-1.470279298e-03
3.479662476e+02;-2.500475093e-04
3.480755615e+02;-1.500284998e-04
3.481849060e+02;-9.901880985e-04
3.482942505e+02;-1.000190059e-05
3.484035645e+02;6.301196991e-04
3.485129089e+02;1.100209047e-04
3.486222839e+02;7.501424989e-04
3.487316284e+02;-3.000570177e-05
3.488410034e+02;-5.000950114e-05
3.489503784e+02;-4.100779188e-04
3.490597229e+02;1.670317375e-03
3.491690979e+02;9.101729374e-04
3.492785034e+02;1.300247095e-04
3.493879089e+02;6.301196991e-04
3.494972839e+02;8.101539570e-04
3.496067200e+02;-2.900551190e-04
3.497161255e+02;1.300247095e-04
3.498255615e+02;-1.100209047e-04
3.499349670e+02;-3.300626995e-04
3.500444031e+02;-4.100779188e-04
3.501538696e+02;2.700512996e-04
3.502633057e+02;-7.101349183e-04
3.503727722e+02;-6.101159379e-04
3.504821777e+02;-3.100589092e-04
3.505916748e+02;6.301196991e-04
3.507011414e+02;7.701463182e-04
3.508106079e+02;2.900551190e-04
3.509201050e+02;1.700323046e-04
3.510296021e+02;1.390264137e-03
3.511390991e+02;-7.701463182e-04
3.512485962e+02;6.701273378e-04
