#Thorlabs FTS
[SpectrumHeader]
#Date;20251128
#Time;13001720
#GMTTime;18001720
#Instrument;0
#InstrModel;CCS100
#Series;0
#InterferometerSerial;M00454521
#Type;emission
#ChannelIndex;0
#XAxisUnit;nm_vac
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;100.000000
#TriggerMode;0
#AirMeasureOpt;0
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#WnrMin;13459.357422
#WnrMax;31084.279297
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#InstrStatus;0
#RefLaserLocked;0
#ChannelIndex;0
#AttenuationFilter;0
#Stitched;0
#ExcitationWavelength_nm;0
#SoftwareVersion;3.360000
#FirmwareVersion;
#Motor_FirmwareVersion;
#ReconstructionAlgorithms_SoftwareVersion;
#Sensor_FirmwareVersion;
#InstrSeriesIdentifier;MUN_CCS_SERIES
#RefGainIndex;0
#RefSignalInPerecent;0.0
#BBRefGainIndex;0
#BBRefSignalInPerecent;0.0
#AutogainStatus;0
#Name;
#Comment;""
#ExtComment;""
#Source;
[Data]
3.217060242e+02;1.861910569e-03
3.218137207e+02;1.299318857e-03
3.219214172e+02;4.755239061e-04
3.220291138e+02;2.404409694e-03
3.221368103e+02;-2.679007957e-05
3.222445374e+02;-6.697519711e-05
3.223522644e+02;2.344131935e-04
3.224600220e+02;-2.679007957e-05
3.225677490e+02;8.371899603e-04
3.226755066e+02;-7.501222426e-04
3.227832642e+02;1.319411444e-03
3.228910217e+02;7.166346186e-04
3.229988098e+02;5.759866908e-04
3.231065979e+02;-7.702147705e-04
3.232143555e+02;1.279226271e-03
3.233221436e+02;5.960792769e-04
3.234299316e+02;2.725890605e-03
3.235377502e+02;1.058208174e-03
3.236455688e+02;-8.706776134e-05
3.237533875e+02;1.078300760e-03
3.238612061e+02;5.759866908e-04
3.239690552e+02;1.339503942e-04
3.240769043e+02;1.701170113e-03
3.241847229e+02;4.554313491e-04
3.242925720e+02;2.665612847e-03
3.244004211e+02;1.841817982e-03
3.245083008e+02;9.175602463e-04
3.246161804e+02;7.769123185e-04
3.247240601e+02;1.701170113e-03
3.248319702e+02;4.152462352e-04
3.249398499e+02;1.399781671e-03
3.250477600e+02;1.942280796e-04
3.251556702e+02;9.376527742e-04
