#Thorlabs FTS
[SpectrumHeader]
#Date;20251128
#Time;13022440
#GMTTime;18022440
#Instrument;0
#InstrModel;CCS100
#Series;0
#InterferometerSerial;M00454521
#Type;emission
#ChannelIndex;0
#XAxisUnit;nm_vac
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;100.000000
#TriggerMode;0
#AirMeasureOpt;0
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#WnrMin;13459.357422
#WnrMax;31084.279297
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#InstrStatus;0
#RefLaserLocked;0
#ChannelIndex;0
#AttenuationFilter;0
#Stitched;0
#ExcitationWavelength_nm;0
#SoftwareVersion;3.360000
#FirmwareVersion;
#Motor_FirmwareVersion;
#ReconstructionAlgorithms_SoftwareVersion;
#Sensor_FirmwareVersion;
#InstrSeriesIdentifier;MUN_CCS_SERIES
#RefGainIndex;0
#RefSignalInPerecent;0.0
#BBRefGainIndex;0
#BBRefSignalInPerecent;0.0
#AutogainStatus;0
#Name;
#Comment;""
#ExtComment;""
#Source;
[Data]
3.217060242e+02;4.069595016e-04
3.218137207e+02;1.009862521e-03
3.219214172e+02;1.733346027e-03
3.220291138e+02;1.371604274e-03
3.221368103e+02;1.210830174e-03
3.222445374e+02;5.275401054e-04
3.223522644e+02;9.696689667e-04
3.224600220e+02;-5.375884939e-04
3.225677490e+02;1.351507497e-03
3.226755066e+02;-1.040007686e-03
3.227832642e+02;1.552475151e-03
3.228910217e+02;4.521772280e-05
3.229988098e+02;2.512095671e-05
3.231065979e+02;-1.180685009e-03
3.232143555e+02;1.572571928e-03
3.233221436e+02;2.296055434e-03
3.234299316e+02;9.294754127e-04
3.235377502e+02;7.687013131e-04
3.236455688e+02;1.858950855e-04
3.237533875e+02;8.490883629e-04
3.238612061e+02;1.652959036e-03
3.239690552e+02;1.693152473e-03
3.240769043e+02;1.693152473e-03
3.241847229e+02;-4.371046671e-04
3.242925720e+02;3.466691996e-04
3.244004211e+02;1.351507497e-03
3.245083008e+02;-2.361369989e-04
3.246161804e+02;1.773539581e-03
3.247240601e+02;2.215668559e-03
3.248319702e+02;6.481207092e-04
3.249398499e+02;1.673055813e-03
3.250477600e+02;-7.184593705e-04
3.251556702e+02;7.486045361e-04
3.252635803e+02;6.280239322e-04
3.253714905e+02;1.070152735e-03
3.254794312e+02;1.351507497e-03
3.255873718e+02;3.667659767e-04
3.256953125e+02;2.456829650e-03
3.258032532e+02;-4.973949399e-04
3.259112244e+02;8.892819169e-04
3.260191956e+02;4.873465805e-04
3.261271667e+02;1.492184820e-03
